,Country code,Country name,Series code,Series name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
1941,GNB,Guinea Bissau,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.248868146297562,0.247428503678799,0.24588912950883,0.257865016233841,0.252666583862419,0.250898353640332,0.249171536394903,0.263132581992946,0.181263169359534,0.201897112503718,0.159607626616586,0.156553913294409,0.162089791132556,0.189653900417936,0.191443406766337,0.19304303956657,0.197081029486375,0.200834017347392,0.194227095725076
1942,GNQ,Equatorial Guinea,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.32365661282687,0.521775462052694,0.541094879740298,0.248171512822372,0.085676569198958,0.298314001179589,0.256590010080447,0.620886121493547,0.345632213818978,0.938575518699368,0.873799915446405,5.76131200029784,8.98182815112485,10.5202054549046,7.93343438556513,7.75348463731964,7.59444978003346,7.44862222332654,7.26947716158333
1943,GRC,Greece,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),7.15716405865564,6.59023518518518,7.28095756991321,7.22783709153449,7.42573580972235,7.44641696445364,7.50726566439443,7.84745485756704,8.10428998615598,7.96072241109988,8.39170863757779,8.56674843563313,8.52509500986708,8.68489267578378,8.78253995475018,8.88649261772709,8.72636310306536,8.77471103426384,8.70452431918786
1944,GRD,Grenada,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),1.2579106029106,1.25571766561514,1.32160472851215,1.45616625259642,1.66156495121485,1.72068528298873,1.7478030325598,2.03240332940746,1.88387555696065,2.02608678493202,2.02273398869211,2.16276257974462,2.12206485277674,2.22470766671559,2.11168805817188,2.28442385188935,2.38447353863175,2.37683809302686,2.36870318058675
1945,GRL,Greenland,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),10.0248920863309,9.91081081081081,8.75305605786618,9.10106884057971,9.11794594594595,9.0689247311828,9.24949910554562,9.36394642857143,9.47798573975044,9.67408199643494,9.46112099644128,9.56608695652174,9.52383392226148,9.43155113185942,8.7628619623278,11.0779661016949,10.2051291083947,11.2820793917426,10.2208315580173
1946,GTM,Guatemala,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.569993761158499,0.553398017848475,0.643923305507788,0.591577081711244,0.698687839461953,0.71541039420708,0.64919573443587,0.724897498119308,0.816283063732928,0.813640378797253,0.8823955573595,0.923069666836538,0.946865817804911,0.8820021463683,0.90339098752705,0.955882503270779,0.942708668970635,0.967611938220394,0.87022255600567
1948,GUY,Guyana,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),1.57316627375571,1.551047207263,1.45440462124196,1.45686699985791,1.83715411973266,2.03504221962447,2.09761313598266,2.19594980698684,2.26408226071862,2.2558564913547,2.15587893073396,2.06457535219025,2.09681698511269,2.05392583594831,1.96725616241094,2.0294826696684,2.0385262474259,2.03377827077012,2.02969219428988
1949,HIC,High income,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),10.8343183848133,11.9218735546536,11.9091507129316,12.1162466460761,12.1577401209435,12.1276863699063,12.3504840674359,12.3724422127675,12.2124911222986,12.1125392615084,12.2757605310538,12.1150633307735,12.121633279359,12.2589957864875,12.3708853968124,12.318506503937,12.1950511618233,12.1601049034041,11.9406893351837
1950,HKG,Hong Kong,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),4.8488353054606,5.02299947844228,5.76301560210327,5.95320454160312,5.20758474997515,5.13645668523903,4.56302323051822,4.75461729308246,5.99557329950945,6.47143767501703,6.08892558139535,5.65536020136127,5.4792127934046,5.95258245676591,5.66307835188325,5.95163594199495,5.62261568301468,5.77007551365166,5.52806411854909
1951,HND,Honduras,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.530252422069285,0.536899998667155,0.595621812915991,0.537211070255692,0.613335695778349,0.69589544508537,0.693995817127697,0.71258705392601,0.77976685592238,0.778539132936321,0.809102898916414,0.900101019776685,0.940310844033794,1.02419985544692,1.09252011825966,1.10768379602232,1.04140375666398,1.26214784868845,1.18756146663815
1952,HRV,Croatia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.139477074481426,0.137130664202939,3.67848501118568,3.54055172413793,3.62914709677419,3.77224266438209,4.12068313306631,4.2204186351706,4.53629326816263,4.4996038647343,4.43834591052869,4.66551418918919,4.92732477477477,5.30228378378378,5.19195652173913,5.20165848716794,5.21969369369369,5.49306018935978,5.25570252593595
1953,HTI,Haiti,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.139477074481426,0.137130664202939,0.122515233640415,0.0876420146939983,0.0389263517370924,0.119633226951106,0.136053186897302,0.173782893402925,0.147695706892867,0.15668804069234,0.158210792804612,0.178513229915021,0.204377671720954,0.191120081882901,0.215737866065232,0.222045985230755,0.223599070632598,0.249594601753269,0.250082680007214
1954,HUN,Hungary,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),6.07208394688716,6.11520166965508,5.66246244578127,5.80487610839736,5.61393716062148,5.81417973630465,6.0809412991922,6.00625519533285,5.9273803227368,5.89619634814257,5.60735487349832,5.59719505405408,5.51569270120473,5.82546631874736,5.6703982509009,5.73803460173995,5.68216657713896,5.55386156021711,5.44304410317878
1955,IDN,Indonesia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.811332920113852,0.958810056771927,1.06332205884654,1.12957054147159,1.12685231374877,1.12808792165594,1.25232077089787,1.35889146768941,1.01141020080578,1.12812808305687,1.20958613304013,1.33700862537844,1.38570801282302,1.40590858059892,1.48585915340102,1.47957269404618,1.47066895825503,1.58571398237713,1.72814037338161
1957,IND,India,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.812907098756349,0.851501665262599,0.887647929761526,0.905450271257793,0.944560944286156,0.9869838797228,1.05635283396467,1.08132320275947,1.09135706685601,1.14551720290261,1.16806411706399,1.16597974007201,1.16988703463097,1.2043547530858,1.24716986899132,1.28919196260128,1.35551418045856,1.4335012506024,1.52872925967118
1958,IRL,Ireland,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),8.67641194591819,9.39085656749015,8.80613141359781,8.78030028344512,9.1554331083541,9.11455783172492,9.62439938309448,9.94854512759477,10.2729841064283,10.6793423113861,10.7615023649378,11.3237354713607,11.0524422124713,10.6830117995126,10.6164979060316,10.3876974379759,10.1195934785502,10.1931926394978,9.85255767301906
1959,IRN,Iran,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),4.14038462102726,4.1687023426945,4.33645302868201,3.96405105214589,5.04593483731264,4.76794388028846,4.71335179874482,4.69072164915174,5.00809265742219,4.92656284491127,5.19175794786224,5.38479857956035,5.58243114225926,6.05799605784135,6.42255594203229,6.58042694798674,6.97556253863055,7.08816636233151,7.44790273292347
1960,IRQ,Iraq,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),2.88858031090931,2.53502740065833,3.20649542702282,3.37809959732742,3.69102218255862,3.72658055732034,3.22574121540767,3.07606231722603,3.16202556075524,3.06417997390377,2.97961352188291,3.42220788766663,3.41154479490475,3.47321490159291,3.67847985464296,3.53380629799839,3.54707003445424,3.43070029149127,3.41094043685958
1961,ISL,Iceland,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),8.13129905808477,7.84567441860465,7.24692454998085,7.54807050796058,7.55457142857143,7.23822014925373,8.18963333333333,7.73844852941176,7.6685802919708,7.45292972972973,7.69939501779359,7.3726,7.53772222222222,7.48545701348089,7.64601779001212,7.42707947185021,7.35133418043202,7.50899006951978,7.02406321082246
1962,ISR,Israel,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),7.19629077253219,6.93388280460699,8.10061272691782,8.58165823987835,8.72771809594369,9.78087105500451,9.55726370344343,10.8640215901302,10.5139909562887,10.1478612244898,9.96836253776435,10.2111057617642,9.61122374429224,9.73470454579428,9.28194228227346,8.54403962424785,9.32541021024427,5.12759989415189,5.15320668235552
1963,ITA,Italy,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),7.47869130273806,7.64596730190024,7.62283339187449,7.43726851155364,7.2506993358214,7.69838998629633,7.53207015834605,7.59841371116009,7.76217035561698,7.6775560749839,7.83437267992541,7.84572620202981,7.8604783807521,8.13040683347612,8.0874661239392,8.04340406145677,7.94463279598641,7.73682282203292,7.43945486257487
1964,JAM,Jamaica,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),3.33252050209205,3.39717388222049,3.34155603788772,3.44763763961069,3.50898812611212,3.91245241935484,4.06304307848954,4.19508480751113,3.80500113632905,3.79621465106891,3.98508674741544,4.07978057114779,3.9352900833576,4.08359980195757,4.0616254122285,3.82140582553577,4.53848221996921,5.19256409298154,4.54144685918428
1965,JOR,Jordan,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),3.28179148264984,2.76395599435825,3.2858598982052,3.09813488674559,3.35741048713152,3.23168033373063,3.28034112939865,3.23351681256482,3.16337973637273,3.11269971156928,3.23246336633663,3.25425277071683,3.35183306867805,3.38295662277304,3.63719262759924,3.88553598817333,3.74448582264764,3.79653020134228,3.69488111283912
1966,JPN,Japan,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),8.86136010264131,8.88145441047119,9.04507381529272,8.90243340078371,9.39628950632597,9.43956000924752,9.5878924308808,9.53104167624969,9.17005277272368,9.45819624950651,9.61293341215417,9.45557013425194,9.5473493507003,9.68729648914014,9.85949158193815,9.69053101202915,9.64158997620464,9.79244258955982,9.46064684406225
1967,KAZ,Kazakhstan,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.248353821016492,0.199687229116306,15.8954462078127,13.5394830925201,12.3942840208194,10.5421784740753,9.03150237635222,8.45071661174536,8.29809200016851,7.80345209460659,8.58455332054165,9.95457734665425,10.2258795171771,10.3169753824849,11.4672949761353,11.7008717683184,12.5503264451432,14.6860534279089,15.1176611661134
1968,KEN,Kenya,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.248353821016492,0.199687229116306,0.221258844524451,0.245588095782335,0.246091799285866,0.275435612993934,0.330908816552677,0.285558155909287,0.337972805467058,0.333931014858634,0.333334826489829,0.292091615879768,0.241995381176258,0.199809313929789,0.219689191824743,0.240419680975565,0.262022129256198,0.262269240543333,0.270242232186892
1969,KGZ,Kyrgyzstan,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.0473189684185613,0.0468211814362581,2.38927716673999,1.82825335681268,1.33514339207048,0.974692259090612,1.20002319089543,1.16024656084656,1.21392453616844,0.937743699379188,0.921356783919598,0.763033220311617,0.970875190258752,1.04727761679832,1.10093480956063,1.00809526586954,0.995834055584445,1.23428860701459,1.17626916008261
1970,KHM,Cambodia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.0473189684185613,0.0468211814362581,0.0467099200402126,0.0452319185474397,0.0496267331757881,0.128698541788859,0.142086410356076,0.162544506365809,0.186315630869285,0.179684114101502,0.181185365184673,0.208943656250622,0.222671122383093,0.240165074613962,0.26514539492727,0.278643786663656,0.301425863080802,0.324856141509015,0.332938112274323
1971,KIR,Kiribati,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.306242605609298,0.300725776690404,0.296271359896584,0.2924747763436,0.288785635533155,0.284822908036454,0.467544720837424,0.368020272728413,0.407017327495838,0.355484465125297,0.39284608975122,0.300046756282875,0.294548291966447,0.28914346219699,0.283955397243302,0.279047267034831,0.313639959800714,0.347242826930968,0.303899225127419
1972,KNA,St. Kitts and Nevis,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),1.57063652587745,1.75454545454545,1.76361072228295,2.0381931796526,2.13688026964542,2.32541463414634,2.51225838023,2.52027491408935,2.55858460004984,2.42962612399432,2.31847536467507,3.97627464162564,4.2393063583815,4.71034039820167,4.68355890653647,4.77270046570272,4.71156973359298,4.94214646714894,4.87957418496341
1973,KOR,South Korea,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),5.68744694301243,6.20393209762411,6.56319345899274,7.19732817323407,7.65645974399928,8.22259266404985,8.80901601317957,9.20867534926231,7.86051677576857,8.47342327906128,9.19971730343771,9.29569052093671,9.77666460879425,9.7321577759669,10.0392703012136,9.61648620632349,9.74844810236661,10.2816153623906,10.4752460345218
1975,KWT,Kuwait,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),21.7576336874254,5.20889914544728,2.26086395954925,2.29551746348971,2.36091509907406,30.9166625202483,29.2820351079773,29.4026293593327,28.9668576107066,28.7066686337676,30.4577835990161,27.440622654992,25.4746281795097,28.988939648841,31.7563203219022,34.1058045577457,30.5983467159074,29.8235555094374,30.1147589166485
1976,LAC,Latin America & Caribbean,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),2.25907106072682,2.25221451612589,2.26086395954925,2.29551746348971,2.36091509907406,2.37397743916974,2.42622561587972,2.50408821199481,2.56455969041109,2.57796532994145,2.515336700262,2.54565378316918,2.52579979623193,2.52709831346258,2.52623992410877,2.57665948331829,2.60536158080461,2.6915315973072,2.78135096399118
1977,LAO,Laos,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.0559792043438458,0.0586740680483115,0.0628453266043833,0.0611540027946887,0.0642785851417524,0.0657673897919381,0.109084426115942,0.143271426566646,0.174726632030456,0.172782191644385,0.199313718483523,0.221691349387825,0.240833045281715,0.243063990363359,0.246534928635773,0.247936459876096,0.259885181591531,0.259041185153215,0.254534331694731
1978,LBN,Lebanon,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),3.08571204719079,3.13857850188744,3.62742858420492,3.58711200292695,3.78699488334095,3.93281555102637,3.89895078941561,4.34961541134446,4.4396390838959,4.49874269417103,4.10272025789288,4.26204402268478,4.14616554616462,4.63008227074054,4.2108604661982,4.32809555771613,3.66748595531326,3.74959031379931,4.10356846731935
1979,LBR,Liberia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.227560742382344,0.136765876668476,0.141026171526435,0.158917280732555,0.156392744428463,0.159313679854444,0.156410106320466,0.150687287625434,0.152981992140379,0.150144800943429,0.153259063881796,0.170918138220853,0.167678654990084,0.175055277321615,0.202752527628583,0.232749386574681,0.229068677539851,0.195098235734127,0.166387496378258
1980,LBY,Libya,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),9.30189096263224,9.60891769008014,8.99599952993035,9.27150439837612,8.93141140823356,9.60022630323838,8.60443193187275,9.81579579873143,9.54787092760838,9.19906106431928,9.51100333021804,9.58000311743209,8.76348202056827,8.87323332603028,8.9015356468665,9.02877458811181,9.12497671257188,8.99907854040135,9.48529648986441
1981,LCA,St. Lucia,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),1.23053691275168,1.26727205882353,1.49726943296075,1.62502501643937,1.85034585707378,2.14316164387329,2.24415552624063,2.08260393142063,2.0271401495209,2.07561986428372,2.11563117003,2.29917604514335,2.05088196665682,2.23736770016187,2.18980632133667,2.22524288340989,2.19794051714837,2.28727322410864,2.32682367474563
1982,LIC,Low income,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.651662226680721,0.647484683912054,0.646449889189041,0.639954419610825,0.613028681854406,0.606057835214105,0.600088494741683,0.549339433086992,0.262784441929646,0.274070208347653,0.278128464380454,0.276120661564619,0.266819550890641,0.267982655818443,0.279984912424936,0.28581952210679,0.297389915123965,0.280293507476383,0.286804777781425
1984,LKA,Sri Lanka,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),0.217646222125012,0.23160616971024,0.285035299152198,0.273506740964778,0.29899992924158,0.318029986344111,0.379084300204857,0.407328213406184,0.419394876147313,0.458717116664007,0.542075831722066,0.541470750606417,0.575325534062336,0.550338146603384,0.61015055936064,0.586755896524517,0.585270313581799,0.607420215270427,0.574575143577408
1985,LMC,Lower middle income,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),1.13089153675393,1.19312592482963,1.27721907831291,1.23306008929971,1.18709543064725,1.20240925451551,1.2333328166653,1.22296919265147,1.19471834659743,1.23453057564463,1.273541385708,1.2862673530779,1.2996494530432,1.34987530722844,1.39199666937374,1.41037477941333,1.4244887807908,1.49801583152623,1.56550021275414
1986,LMY,Low & middle income,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),2.22211423601548,2.271417268881,2.32244668661517,2.28257641271,2.23542522423447,2.27116414372921,2.29713321639927,2.25772821814651,2.15310290312118,2.14674596787506,2.17617022067798,2.19040289843917,2.22150280670241,2.42146168369599,2.59411826539478,2.69912843093819,2.83122715240336,2.93748495376028,3.01789944764108
1988,LTU,Lithuania,EN.ATM.CO2E.PC,CO2 emissions per capita (metric tons),25.9095613460783,27.4693359173127,5.98712081081081,4.7502734184089,4.74564734827775,4.46158397577092,4.36378085991678,4.28465391061452,4.55615724331927,3.87781874822996,3.48620760009327,3.71093289502863,3.80857146151562,3.73897148547929,3.87877311356328,4.10057393834878,4.21143802654149,4.48432731428734,4.50551633877935
